imdb_id,budget,revenue,certification,original_language
tt6293516,0.0,0.0,,pt
tt6293796,0.0,0.0,,en
tt6294226,0.0,0.0,PG-13,en
tt6294822,50000000.0,179769000.0,PG-13,en
tt6294892,0.0,0.0,R,en
tt6294950,0.0,0.0,G,en
tt6295110,0.0,0.0,,en
tt6295112,0.0,0.0,,en
tt6295122,0.0,0.0,,en
tt6295364,0.0,0.0,,he
tt6295898,0.0,0.0,,zh
tt6296148,0.0,0.0,,ja
tt6296236,0.0,0.0,,hi
tt6296274,0.0,0.0,R,en
tt6296278,360000.0,0.0,,uk
tt6296562,0.0,0.0,,en
tt6296764,0.0,0.0,,en
tt6296924,0.0,0.0,,de
tt6296928,0.0,0.0,,en
tt6297258,0.0,0.0,,fr
tt6298498,0.0,0.0,,es
tt6298600,0.0,0.0,,ja
tt6298634,0.0,0.0,,fa
tt6298708,0.0,0.0,,ru
tt6298908,0.0,0.0,,ru
tt6299040,0.0,0.0,,hi
tt6299228,0.0,0.0,,ko
tt6299366,0.0,0.0,,de
tt6299858,0.0,0.0,,fr
tt6300886,0.0,0.0,,en
tt6301140,0.0,0.0,,en
tt6301452,0.0,0.0,R,en
tt6301712,0.0,0.0,R,en
tt6301784,0.0,0.0,R,en
tt6302006,0.0,0.0,,ko
tt6302050,0.0,10748200.0,,it
tt6302160,13938100.0,30169000.0,R,ko
tt6302164,0.0,0.0,NR,en
tt6302260,0.0,0.0,,en
tt6302562,0.0,0.0,,en
tt6303018,0.0,0.0,,es
tt6303336,350000.0,0.0,,en
tt6303866,0.0,486623.0,R,en
tt6303872,0.0,0.0,,en
tt6304046,5741610.0,1471660.0,,no
tt6304162,0.0,3925990.0,,ru
tt6304610,25000.0,0.0,,en
tt6304968,0.0,0.0,,el
tt6304978,0.0,0.0,,en
tt6304994,0.0,0.0,,en
tt6305236,0.0,0.0,,fr
tt6305342,0.0,0.0,,tr
tt6305344,400000.0,0.0,NR,en
tt6305856,0.0,0.0,,en
tt6305892,0.0,0.0,,en
tt6306064,35000000.0,4230000.0,,en
tt6306178,0.0,0.0,,ja
tt6311694,0.0,0.0,,en
tt6311874,100.0,0.0,,en
tt6312802,0.0,0.0,,es
tt6312872,0.0,0.0,,zh
tt6312944,0.0,0.0,,en
tt6313010,0.0,0.0,,en
tt6313032,0.0,0.0,,en
tt6313066,0.0,0.0,,fr
tt6313158,0.0,0.0,,tr
tt6313348,0.0,0.0,,ja
tt6313378,0.0,0.0,PG-13,fr
tt6313452,0.0,0.0,,en
tt6313734,0.0,0.0,,nl
tt6313854,0.0,0.0,,fr
tt6313896,0.0,0.0,,bn
tt6314294,0.0,0.0,,nl
tt6314382,0.0,0.0,,pt
tt6314468,0.0,0.0,,en
tt6314472,0.0,0.0,,ja
tt6314766,0.0,14394700.0,,fr
tt6314864,0.0,0.0,,en
tt6314906,0.0,0.0,,en
tt6314998,0.0,0.0,,en
tt6315010,0.0,0.0,PG,en
tt6315438,0.0,0.0,,et
tt6315524,1300000.0,3100000.0,,ml
tt6315746,0.0,0.0,,ko
tt6315750,125000.0,0.0,,cn
tt6315778,0.0,0.0,,ko
tt6315790,0.0,0.0,,nl
tt6315838,0.0,0.0,,ko
tt6315868,0.0,0.0,,ko
tt6315872,0.0,853811.0,G,fi
tt6316138,4172780.0,0.0,PG-13,tr
tt6316170,0.0,0.0,,en
tt6316466,0.0,0.0,,en
tt6316506,0.0,0.0,,en
tt6316816,0.0,0.0,,en
tt6316856,3500.0,0.0,,en
tt6317016,0.0,0.0,,en
tt6317070,300000.0,0.0,,en
tt6317180,0.0,0.0,,en
tt6317236,0.0,0.0,,en
tt6317656,0.0,0.0,PG-13,en
tt6317962,0.0,26617600.0,PG-13,ja
tt6318202,0.0,0.0,,en
tt6318712,0.0,0.0,,da
tt6318728,0.0,0.0,,fr
tt6318848,0.0,0.0,,en
tt6318954,0.0,0.0,,en
tt6319308,0.0,0.0,,nl
tt6319654,0.0,0.0,,en
tt6319988,0.0,0.0,,sq
tt6320482,0.0,0.0,,en
tt6320628,160000000.0,1131930000.0,PG-13,en
tt6320684,0.0,0.0,,fr
tt6320974,0.0,0.0,,en
tt6321224,0.0,0.0,,en
tt6321990,0.0,0.0,,en
tt6322522,0.0,0.0,,en
tt6322902,0.0,0.0,,no
tt6322922,1000000.0,5398980.0,PG,en
tt6323264,50000.0,0.0,NR,en
tt6323306,0.0,0.0,,en
tt6323858,0.0,0.0,,ja
tt6323870,0.0,0.0,,en
tt6324278,75000000.0,180290000.0,PG,en
tt6324614,0.0,4988180.0,R,ru
tt6324892,0.0,0.0,PG-13,en
tt6326182,0.0,0.0,,en
tt6326558,0.0,0.0,,fa
tt6326642,2600000.0,0.0,,it
tt6327210,0.0,0.0,,ko
tt6327570,0.0,0.0,,ja
tt6327770,0.0,0.0,,en
tt6327784,0.0,0.0,,es
tt6327886,0.0,0.0,,en
tt6328004,0.0,0.0,,en
tt6328242,0.0,0.0,NR,en
tt6328332,0.0,0.0,,en
tt6329226,0.0,0.0,,vi
tt6329716,2869670.0,12000000.0,,zh
tt6329800,0.0,0.0,,en
tt6329874,0.0,0.0,NR,en
tt6330052,0.0,3389320.0,,fr
tt6330132,0.0,0.0,,ru
tt6330172,0.0,0.0,,es
tt6330246,0.0,0.0,PG-13,fr
tt6330318,1000.0,0.0,PG-13,en
tt6330414,0.0,0.0,,cn
tt6330416,1.0,0.0,,en
tt6330514,0.0,0.0,,en
tt6331468,0.0,0.0,,it
tt6332084,0.0,0.0,,en
tt6332158,0.0,0.0,,en
tt6332234,0.0,0.0,,en
tt6332276,0.0,0.0,,en
tt6332764,0.0,0.0,,es
tt6332852,0.0,0.0,,en
tt6332994,0.0,0.0,,en
tt6333052,0.0,0.0,,en
tt6333054,0.0,0.0,,en
tt6333056,0.0,128015.0,R,en
tt6333058,0.0,0.0,,en
tt6333060,0.0,0.0,,en
tt6333062,0.0,0.0,,en
tt6333064,0.0,0.0,,en
tt6333066,0.0,0.0,,en
tt6333070,0.0,142684.0,,xh
tt6333072,0.0,0.0,,en
tt6333074,0.0,0.0,,da
tt6333078,0.0,0.0,,en
tt6333080,0.0,0.0,,en
tt6333082,0.0,0.0,,en
tt6333084,0.0,0.0,,en
tt6333086,0.0,0.0,,yi
tt6333088,0.0,0.0,,en
tt6333090,0.0,0.0,,en
tt6333092,0.0,0.0,,en
tt6333094,0.0,0.0,,en
tt6333096,0.0,0.0,,en
tt6333200,0.0,0.0,,en
tt6333242,0.0,0.0,,ru
tt6333284,0.0,6666.0,,de
tt6333380,0.0,0.0,,ko
tt6334354,185000000.0,167417000.0,R,en
tt6334740,0.0,0.0,,en
tt6334884,0.0,0.0,,en
tt6335714,0.0,0.0,,en
tt6335734,0.0,3878210.0,,ja
tt6335796,0.0,0.0,,en
tt6336002,0.0,0.0,,it
tt6336270,0.0,0.0,,en
tt6336334,0.0,0.0,,sw
tt6336356,0.0,0.0,PG,ja
tt6337252,0.0,0.0,,ja
tt6337282,0.0,0.0,,en
tt6337290,0.0,0.0,,en
tt6337930,0.0,0.0,,en
tt6337998,0.0,0.0,,en
tt6338476,0.0,0.0,,en
tt6338498,0.0,0.0,PG,en
tt6338744,0.0,0.0,,en
tt6339230,0.0,0.0,,en
tt6339468,0.0,0.0,,en
tt6340090,0.0,0.0,,de
tt6340264,0.0,0.0,,fr
tt6340296,0.0,0.0,,it
tt6340500,0.0,0.0,,ja
tt6340558,10000.0,0.0,,en
tt6340604,0.0,0.0,,fr
tt6340640,0.0,0.0,NR,fr
tt6340698,0.0,0.0,,ja
tt6340974,0.0,0.0,,en
tt6341066,0.0,0.0,,en
tt6341086,0.0,0.0,,en
tt6341094,0.0,0.0,,en
tt6341108,0.0,0.0,,en
tt6341668,0.0,0.0,,es
tt6341832,0.0,0.0,,fr
tt6342062,0.0,0.0,R,en
tt6342110,0.0,0.0,,en
tt6342316,0.0,0.0,,en
tt6342440,0.0,0.0,,fr
tt6343000,0.0,0.0,,ko
tt6343058,0.0,0.0,,ja
tt6343068,0.0,0.0,,de
tt6343314,50000000.0,214216000.0,PG-13,en
tt6343596,0.0,0.0,NR,en
tt6343744,0.0,0.0,,en
tt6344302,0.0,0.0,,ja
tt6344458,0.0,0.0,,en
tt6344530,0.0,0.0,,ja
tt6344664,0.0,0.0,,ja
tt6344696,0.0,0.0,,ja
tt6345080,0.0,0.0,,en
tt6345894,0.0,0.0,,en
tt6346162,0.0,0.0,PG,en
tt6346314,0.0,0.0,,id
tt6346952,0.0,0.0,,ml
tt6347150,0.0,0.0,,es
tt6347492,0.0,0.0,,ja
tt6348138,100000000.0,26249500.0,PG,en
tt6348244,0.0,0.0,,en
tt6348410,0.0,0.0,R,en
tt6348972,0.0,0.0,,en
tt6349010,0.0,0.0,,en
tt6349014,0.0,0.0,,en
tt6349126,0.0,0.0,,en
tt6349194,0.0,0.0,,en
tt6349302,0.0,0.0,,en
tt6350304,0.0,0.0,,fr
tt6350558,0.0,0.0,,ar
tt6350736,0.0,0.0,,ja
tt6351308,0.0,0.0,,de
tt6351946,0.0,0.0,,en
tt6352250,0.0,0.0,,en
tt6352316,0.0,0.0,,en
tt6352534,0.0,0.0,R,en
tt6352548,2360590.0,3540880.0,,hi
tt6352604,0.0,0.0,,hr
tt6352606,0.0,0.0,,en
tt6352612,0.0,0.0,,en
tt6352926,1900000.0,0.0,,fi
tt6353036,3500000.0,0.0,,en
tt6353076,0.0,0.0,,de
tt6353716,0.0,0.0,,fr
tt6353818,0.0,0.0,,pt
tt6353976,0.0,0.0,,en
tt6354056,0.0,0.0,,en
tt6354108,0.0,0.0,,de
tt6354568,0.0,0.0,,en
tt6354784,0.0,0.0,,hi
tt6355328,10000.0,100000.0,G,fa
tt6355580,100000.0,0.0,,en
tt6355698,0.0,0.0,NR,en
tt6356220,0.0,0.0,,en
tt6356228,0.0,0.0,,es
tt6357074,0.0,0.0,G,en
tt6357342,0.0,0.0,,en
tt6357730,0.0,0.0,,ro
tt6357878,0.0,0.0,,en
tt6359082,0.0,0.0,NR,en
tt6359118,650000.0,0.0,,ar
tt6359482,0.0,0.0,,en
tt6359554,0.0,0.0,,kn
tt6359708,0.0,0.0,,en
tt6359956,28000000.0,130560000.0,R,en
tt6359962,0.0,0.0,NR,en
tt6359974,0.0,0.0,,en
tt6360152,0.0,0.0,,en
tt6360332,0.0,0.0,,en
tt6360398,0.0,0.0,,es
tt6360872,0.0,0.0,,en
tt6361154,0.0,0.0,,en
tt6361186,0.0,0.0,,en
tt6361212,0.0,0.0,,en
tt6363436,2400000.0,1100000.0,,ml
tt6363646,20000.0,0.0,NR,en
tt6364538,0.0,0.0,,cs
tt6364638,0.0,0.0,PG,en
tt6365796,0.0,0.0,R,en
tt6366854,0.0,0.0,,id
tt6367558,7110000.0,4248570.0,NR,fr
tt6368324,0.0,0.0,,en
tt6368478,0.0,0.0,NR,en
tt6368508,0.0,0.0,,en
tt6369748,0.0,0.0,,mo
tt6370266,0.0,0.0,,en
tt6370506,0.0,0.0,,fr
tt6370614,0.0,0.0,,en
tt6370702,0.0,0.0,,tr
tt6370912,0.0,0.0,,en
tt6371588,0.0,0.0,,en
tt6371834,0.0,0.0,,pt
tt6371906,0.0,0.0,,zh
tt6371924,0.0,0.0,,en
tt6372694,0.0,0.0,NR,en
tt6373738,0.0,0.0,,no
tt6373994,0.0,0.0,PG,en
tt6374458,0.0,0.0,NR,en
tt6375308,0.0,0.0,,en
tt6378710,0.0,0.0,R,en
tt6378942,0.0,0.0,NR,en
tt6379314,0.0,0.0,,en
tt6379564,0.0,0.0,,en
tt6379584,0.0,0.0,,vi
tt6379596,0.0,0.0,NR,en
tt6379644,0.0,0.0,,en
tt6379662,0.0,0.0,,en
tt6380140,0.0,0.0,,ru
tt6380520,0.0,0.0,,ta
tt6380902,0.0,0.0,,en
tt6381052,0.0,0.0,,en
tt6381432,0.0,0.0,,vi
tt6381456,0.0,0.0,,am
tt6382802,0.0,0.0,,en
tt6383252,0.0,0.0,,en
tt6383418,0.0,0.0,,en
tt6383494,0.0,0.0,,en
tt6383608,0.0,0.0,,pl
tt6384386,0.0,0.0,,hi
tt6384694,50000.0,0.0,,en
tt6384720,0.0,0.0,R,en
tt6384920,0.0,0.0,PG-13,en
tt6384998,0.0,0.0,,en
tt6385478,0.0,0.0,,en
tt6385574,0.0,0.0,,es
tt6385680,0.0,0.0,,en
tt6385768,0.0,0.0,,en
tt6385856,0.0,800800.0,,ml
tt6385860,0.0,0.0,,en
tt6385952,0.0,0.0,,en
tt6386132,0.0,0.0,,cn
tt6386168,0.0,0.0,,es
tt6386232,0.0,0.0,,fr
tt6386600,0.0,0.0,,zh
tt6386684,0.0,0.0,,fr
tt6386748,0.0,2517400.0,,es
tt6386862,0.0,0.0,NR,en
tt6386998,0.0,0.0,,en
tt6387150,0.0,0.0,,en
tt6388074,0.0,0.0,R,en
tt6388082,0.0,0.0,,ko
tt6388090,0.0,0.0,,en
tt6388200,0.0,0.0,,en
tt6388464,0.0,0.0,,pt
tt6388664,0.0,0.0,,en
tt6388844,0.0,0.0,,en
tt6389290,0.0,0.0,PG-13,fa
tt6389310,0.0,0.0,,ko
tt6389316,0.0,0.0,,zh
tt6389344,0.0,0.0,,ru
tt6389802,0.0,0.0,,ta
tt6389864,0.0,0.0,,en
tt6390580,0.0,0.0,,en
tt6390668,0.0,0.0,,pt
tt6390756,0.0,0.0,,es
tt6391282,0.0,0.0,R,en
tt6391732,0.0,11222.0,,en
tt6392174,12000.0,0.0,,en
tt6393026,0.0,0.0,,ja
tt6393296,0.0,0.0,,en
tt6393518,0.0,0.0,,fa
tt6393674,0.0,0.0,,en
tt6393846,150000.0,0.0,,en
tt6394270,32000000.0,61404400.0,R,en
tt6394392,0.0,0.0,,en
tt6394430,0.0,0.0,,hr
tt6394580,0.0,0.0,,en
tt6395306,0.0,0.0,,hi
tt6395628,150000.0,0.0,NR,en
tt6395918,0.0,0.0,,en
tt6396074,0.0,0.0,,fr
tt6396296,0.0,0.0,,bn
tt6396876,0.0,0.0,,en
tt6397196,0.0,0.0,,en
tt6397282,0.0,0.0,,en
tt6397308,0.0,0.0,,en
tt6397364,0.0,0.0,,en
tt6397762,0.0,0.0,,es
tt6397972,0.0,0.0,,bg
tt6398054,0.0,0.0,,en
tt6398184,20000000.0,192094000.0,PG,en
tt6398360,0.0,0.0,,en
tt6398496,0.0,0.0,,en
tt6398570,0.0,0.0,,en
tt6398666,0.0,0.0,NR,zh
tt6399092,0.0,0.0,,en
tt6399158,0.0,0.0,,ko
tt6399296,1000000.0,0.0,,en
tt6399378,0.0,0.0,,fi
tt6399400,0.0,0.0,,fi
tt6399814,0.0,0.0,,ru
tt6400166,0.0,14193.0,,es
tt6400280,0.0,0.0,,pt
tt6400316,0.0,0.0,,en
tt6400476,0.0,0.0,,en
tt6400614,0.0,0.0,,en
tt6400726,40500.0,0.0,,en
tt6400740,15000.0,0.0,,en
tt6401004,0.0,0.0,,en
tt6401142,0.0,0.0,,en
tt6402212,0.0,0.0,NR,en
tt6402468,17739500.0,0.0,,de
tt6402536,0.0,0.0,NR,en
tt6402950,0.0,0.0,,en
tt6403440,0.0,0.0,,en
tt6403556,0.0,0.0,,en
tt6403818,0.0,0.0,,en
tt6404166,0.0,0.0,,es
tt6405058,0.0,0.0,,en
tt6405126,0.0,0.0,,hi
tt6405208,0.0,2950560.0,,kn
tt6406458,0.0,0.0,,ko
tt6406534,0.0,0.0,,en
tt6406848,0.0,0.0,,en
tt6407390,0.0,0.0,,en
tt6407480,0.0,0.0,,en
tt6407612,0.0,0.0,,en
tt6407874,0.0,0.0,,en
tt6407942,20455.0,0.0,,en
tt6408226,10000000.0,0.0,,en
tt6408710,0.0,0.0,,en
tt6408738,0.0,0.0,,en
tt6408774,250000.0,0.0,NR,en
tt6408924,0.0,0.0,,en
tt6408946,0.0,0.0,PG,en
tt6409416,0.0,0.0,,ml
tt6409482,0.0,0.0,,en
tt6409602,0.0,0.0,,de
tt6409666,0.0,0.0,,tr
tt6409762,0.0,0.0,NR,en
tt6409782,0.0,0.0,,id
tt6409856,0.0,0.0,R,en
tt6409994,0.0,0.0,,it
tt6410534,0.0,0.0,,en
tt6410564,0.0,0.0,R,ja
tt6410712,0.0,0.0,R,en
tt6410720,0.0,0.0,,en
tt6411076,0.0,0.0,,en
tt6411322,0.0,0.0,,en
tt6411590,0.0,0.0,,en
tt6411748,0.0,0.0,,en
tt6411954,0.0,0.0,,en
tt6411984,0.0,0.0,,fr
tt6412076,0.0,0.0,,en
tt6412452,0.0,0.0,R,en
tt6412776,0.0,0.0,,en
tt6412864,0.0,0.0,,ko
tt6413002,0.0,0.0,,en
tt6413038,0.0,0.0,NR,en
tt6413160,0.0,0.0,,en
tt6413410,0.0,0.0,,ko
tt6413868,0.0,0.0,,en
tt6413956,0.0,0.0,,ja
tt6414340,0.0,0.0,,en
tt6414392,10000.0,0.0,,en
tt6414592,0.0,0.0,,it
tt6414632,0.0,0.0,,en
tt6414866,0.0,0.0,,en
tt6414890,0.0,0.0,,fr
tt6415100,0.0,0.0,,en
tt6415416,0.0,0.0,,pl
tt6415838,0.0,0.0,,en
tt6416676,528.0,7436000.0,,vi
tt6416842,0.0,1115860.0,,zh
tt6417014,0.0,0.0,,sk
tt6417144,0.0,0.0,,en
tt6417256,0.0,0.0,,en
tt6417816,0.0,0.0,,en
tt6417824,0.0,0.0,,en
tt6417842,0.0,0.0,,en
tt6418034,0.0,0.0,,en
tt6418340,5000.0,0.0,,en
tt6418570,0.0,0.0,,en
tt6418778,0.0,76916.0,PG-13,en
tt6418890,0.0,0.0,,en
tt6418918,0.0,0.0,,en
tt6418996,0.0,0.0,,en
tt6419436,0.0,0.0,,zh
tt6419442,0.0,0.0,,zh
tt6419470,0.0,0.0,,ko
tt6419524,0.0,0.0,,ko
tt6419698,0.0,6.0,,zh
tt6419724,0.0,0.0,,ko
tt6420312,0.0,0.0,,en
tt6420624,0.0,0.0,,es
tt6420742,0.0,0.0,,en
tt6420830,0.0,0.0,,te
tt6420836,0.0,0.0,,en
tt6420934,0.0,0.0,,ja
tt6421110,14000000.0,21753400.0,R,en
tt6421118,0.0,0.0,,en
tt6421362,4406320.0,0.0,,zh
tt6421398,0.0,0.0,R,en
tt6421418,0.0,0.0,,en
tt6422258,0.0,0.0,,en
tt6422860,0.0,0.0,,en
tt6422938,0.0,0.0,,en
tt6423012,50000.0,0.0,PG-13,en
tt6423112,0.0,0.0,,en
tt6423140,0.0,0.0,,en
tt6423362,0.0,1040000.0,PG-13,en
tt6423420,0.0,0.0,,zh
tt6423542,0.0,0.0,,zh
tt6423558,0.0,0.0,,ta
tt6423578,363000.0,0.0,,zh
tt6423590,0.0,0.0,,zh
tt6423664,0.0,0.0,,en
tt6423776,2978000.0,4192590.0,,fr
tt6423886,0.0,0.0,,en
tt6423956,0.0,0.0,,en
tt6423998,0.0,0.0,,en
tt6424188,10000.0,0.0,,en
tt6424304,0.0,0.0,,fi
tt6424724,350000.0,0.0,,nl
tt6424768,0.0,0.0,G,pt
tt6424846,0.0,0.0,,pt
tt6425202,0.0,0.0,R,en
tt6425270,0.0,0.0,NR,en
tt6425458,0.0,0.0,,en
tt6425474,0.0,0.0,NR,en
tt6425734,0.0,0.0,,de
tt6425770,0.0,0.0,,en
tt6425830,0.0,0.0,,en
tt6426028,0.0,0.0,NR,fr
tt6426768,0.0,0.0,,nl
tt6427156,0.0,0.0,,de
tt6427368,0.0,0.0,,en
tt6427854,0.0,0.0,NR,en
tt6428150,0.0,235066.0,,en
tt6428170,0.0,0.0,,en
tt6428676,100000000.0,119559000.0,PG,en
tt6428844,1360000.0,0.0,,en
tt6429278,0.0,0.0,,en
tt6431324,0.0,0.0,,tl
tt6432154,0.0,0.0,,en
tt6432466,0.0,0.0,PG-13,en
tt6432868,0.0,0.0,,en
tt6433106,0.0,0.0,,en
tt6433456,0.0,0.0,,sv
tt6433832,0.0,0.0,,es
tt6433880,0.0,0.0,R,en
tt6433886,0.0,0.0,,sv
tt6434022,0.0,0.0,,ko
tt6434210,0.0,0.0,NR,en
tt6434368,0.0,284200.0,,it
tt6435146,0.0,0.0,,en
tt6435158,0.0,0.0,,en
tt6435164,132.0,0.0,,en
tt6435240,0.0,0.0,,tl
tt6435258,0.0,0.0,PG,en
tt6435770,0.0,0.0,,en
tt6435934,0.0,867257.0,,fr
tt6436056,0.0,0.0,,en
tt6436254,0.0,0.0,,en
tt6436270,0.0,0.0,PG,en
tt6436402,0.0,0.0,,en
tt6436514,0.0,0.0,,ko
tt6436726,0.0,0.0,R,en
tt6436888,0.0,0.0,,en
tt6437040,0.0,0.0,,es
tt6437228,0.0,0.0,,en
tt6437936,0.0,0.0,,de
tt6438030,0.0,0.0,,nl
tt6438096,0.0,0.0,PG-13,en
tt6438382,0.0,0.0,,en
tt6438840,0.0,44162.0,PG,en
tt6439012,0.0,0.0,,en
tt6439020,15600000.0,11620300.0,PG,en
tt6439368,0.0,0.0,PG,en
tt6439664,0.0,0.0,,sr
tt6439748,0.0,0.0,,en
tt6439792,0.0,0.0,R,en
tt6440286,0.0,0.0,,en
tt6440496,0.0,0.0,,en
tt6440810,0.0,0.0,,en
tt6441072,0.0,0.0,,fr
tt6441084,0.0,0.0,,en
tt6441090,0.0,0.0,,de
tt6441304,0.0,0.0,,zh
tt6442686,0.0,0.0,R,en
tt6442978,0.0,0.0,,en
tt6443138,0.0,0.0,,el
tt6443294,1200000.0,467306.0,R,en
tt6443380,0.0,0.0,,en
tt6444140,0.0,0.0,,es
tt6444182,0.0,0.0,,ja
tt6444838,0.0,0.0,,fr
tt6445236,0.0,0.0,,en
tt6445278,0.0,0.0,,es
tt6445290,0.0,0.0,,de
tt6445396,0.0,0.0,,fr
tt6445408,0.0,0.0,,fr
tt6445414,0.0,0.0,,en
tt6445922,0.0,0.0,,en
tt6446550,0.0,0.0,,en
tt6446754,0.0,0.0,,en
tt6446770,0.0,0.0,,zh
tt6447022,0.0,10205.0,,eu
tt6447448,0.0,0.0,,en
tt6447452,0.0,0.0,,th
tt6447464,0.0,0.0,,zh
tt6447468,0.0,0.0,,zh
tt6447504,0.0,0.0,,ko
tt6447520,0.0,0.0,,zh
tt6447610,0.0,0.0,,zh
tt6447856,0.0,0.0,,en
tt6447952,0.0,0.0,,zh
tt6448084,0.0,0.0,PG,en
tt6448346,0.0,0.0,,zh
tt6448486,0.0,0.0,,zh
tt6448520,0.0,0.0,,zh
tt6448576,0.0,0.0,,zh
tt6448740,0.0,0.0,,zh
tt6448954,0.0,0.0,,zh
tt6448970,0.0,0.0,,ja
tt6448982,0.0,0.0,,ko
tt6449044,0.0,0.0,,cn
tt6449140,0.0,0.0,PG-13,es
tt6449204,0.0,0.0,,zh
tt6449216,0.0,0.0,,ja
tt6449336,0.0,0.0,,fr
tt6449354,0.0,0.0,,cn
tt6449358,0.0,0.0,,ko
tt6449466,0.0,0.0,,ko
tt6449472,0.0,0.0,,en
tt6449704,0.0,0.0,,th
tt6449892,0.0,0.0,,cn
tt6449976,0.0,0.0,,zh
tt6450044,0.0,0.0,,ko
tt6450178,0.0,0.0,,ko
tt6450186,7000000.0,86026200.0,PG,en
tt6450198,0.0,0.0,,en
tt6450428,0.0,0.0,,en
tt6450462,250000.0,0.0,,en
tt6450610,0.0,0.0,,en
tt6450628,0.0,0.0,,en
tt6450660,0.0,0.0,,zh
tt6450662,0.0,0.0,NR,en
tt6450804,185000000.0,261119000.0,R,en
tt6451260,0.0,0.0,,fr
tt6451304,0.0,0.0,,zh
tt6451666,0.0,0.0,,ja
tt6452332,0.0,0.0,PG,ja
tt6452534,0.0,0.0,,es
tt6452574,21918600.0,67415000.0,,hi
tt6452616,0.0,0.0,NR,en
tt6453158,0.0,0.0,,en
tt6453208,0.0,0.0,,th
tt6453502,0.0,0.0,,en
tt6453776,0.0,0.0,,en
tt6455590,0.0,0.0,,en
tt6455914,0.0,0.0,,en
tt6456222,0.0,0.0,R,en
tt6456326,1900000.0,0.0,R,en
tt6456384,0.0,0.0,,en
tt6456768,0.0,0.0,,en
tt6457210,0.0,0.0,,en
tt6458228,15000000.0,1047680.0,,it
tt6458566,0.0,0.0,,en
tt6458744,0.0,0.0,R,en
tt6458952,0.0,0.0,,en
tt6459208,0.0,0.0,NR,en
tt6459382,0.0,0.0,,en
tt6459494,500000.0,119836.0,,ru
tt6459834,0.0,0.0,,pt
tt6460276,0.0,0.0,,en
tt6460528,0.0,0.0,,en
tt6460932,0.0,0.0,,en
tt6461318,0.0,0.0,,en
tt6461514,0.0,0.0,NR,zh
tt6461526,0.0,0.0,PG-13,zh
tt6461664,0.0,0.0,PG,en
tt6461828,0.0,0.0,,da
tt6461888,0.0,0.0,,tl
tt6461980,0.0,0.0,,en
tt6462084,0.0,0.0,,en
tt6462160,0.0,0.0,NR,en
tt6462482,250000.0,0.0,,en
tt6462506,0.0,0.0,,ko
tt6462710,0.0,0.0,,sq
tt6462750,0.0,0.0,,ko
tt6462958,0.0,0.0,R,en
tt6463320,0.0,0.0,,sq
tt6463494,0.0,0.0,,de
tt6464252,0.0,0.0,,zh
tt6464290,0.0,0.0,,lt
tt6464360,0.0,0.0,,en
tt6464678,0.0,0.0,,en
tt6464986,0.0,0.0,,en
tt6465010,0.0,0.0,,fr
tt6465308,0.0,1894380.0,,fr
tt6465786,0.0,0.0,NR,en
tt6465940,0.0,0.0,,en
tt6466058,0.0,0.0,,en
tt6466106,0.0,0.0,,sr
tt6466464,73000000.0,0.0,PG-13,zh
tt6466606,0.0,0.0,,en
tt6467090,0.0,0.0,,en
tt6467176,50000.0,0.0,,en
tt6467214,0.0,0.0,,zh
tt6467266,85000000.0,406000000.0,PG,en
tt6467288,20000.0,0.0,NR,en
tt6467738,0.0,0.0,,hi
tt6467968,0.0,0.0,,bg
tt6468242,0.0,0.0,,en
tt6468814,0.0,0.0,,te
tt6468842,0.0,0.0,R,en
tt6469224,0.0,0.0,,de
tt6469284,0.0,0.0,,en
tt6469344,0.0,0.0,NR,en
tt6469548,30000.0,44652.0,,en
tt6469558,0.0,0.0,,en
tt6469892,0.0,0.0,,en
tt6469914,0.0,0.0,,de
tt6469960,0.0,0.0,,en
tt6470028,0.0,0.0,,en
tt6470512,0.0,0.0,,en
tt6470522,0.0,0.0,PG-13,en
tt6470762,0.0,2732670.0,PG-13,ja
tt6470924,0.0,0.0,,de
tt6471054,0.0,0.0,,hi
tt6471264,0.0,0.0,,de
tt6471410,11870.0,51000.0,,fa
tt6471628,0.0,0.0,,en
tt6471684,0.0,0.0,,pt
tt6472058,0.0,0.0,,sq
tt6472116,2400000.0,0.0,,es
tt6472234,0.0,0.0,,en
tt6472742,0.0,0.0,,en
tt6472860,0.0,0.0,,en
tt6472976,7000000.0,91500000.0,,en
tt6473066,0.0,0.0,PG-13,en
tt6473542,0.0,0.0,,en
tt6473622,0.0,0.0,R,en
tt6473838,0.0,0.0,,it
tt6473982,0.0,0.0,,es
tt6474040,0.0,0.0,R,en
tt6474626,0.0,0.0,,pt
tt6475250,0.0,0.0,PG-13,ja
tt6475636,0.0,0.0,,en
tt6475714,60000000.0,42146000.0,PG-13,en
tt6475918,0.0,0.0,,zh
tt6476140,25000000.0,14454600.0,R,en
tt6476256,0.0,0.0,,en
tt6477262,0.0,0.0,,en
tt6478116,0.0,0.0,,es
tt6478412,0.0,0.0,,ja
tt6478538,0.0,0.0,,en
tt6479178,100.0,0.0,,en
tt6479534,0.0,5400000.0,,ko
tt6479614,0.0,0.0,,ka
tt6481002,1000000.0,15000000.0,PG-13,en
tt6481134,0.0,0.0,,te
tt6481232,0.0,0.0,,bs
tt6481240,54000.0,0.0,,sv
tt6481310,0.0,0.0,,ja
tt6481402,0.0,0.0,,en
