imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt1934427,0.0,0.0,,id,2011-05-05,0.6,0.0,0
tt1934436,0.0,0.0,,en,2012-11-10,1.566,5.5,10
tt1934452,0.0,0.0,,en,2017-12-21,11.9,4.3,65
tt1934458,1000000.0,0.0,R,en,2012-07-19,5.017,5.0,76
tt1934459,0.0,0.0,,fr,2011-01-01,0.6,0.0,0
tt1934472,0.0,0.0,,en,2012-03-03,2.785,7.6,5
tt1934483,0.0,0.0,,en,2012-03-11,0.679,0.0,0
tt1934487,0.0,0.0,,en,2012-01-13,1.359,6.3,18
tt1934493,0.0,0.0,,en,2014-01-01,0.6,0.0,0
tt1935065,0.0,0.0,,en,2012-07-12,6.052,5.4,85
tt1935074,30000.0,31000.0,,pt,2012-01-28,0.628,7.0,1
tt1935084,0.0,0.0,,en,2012-07-10,0.6,6.0,1
tt1935089,0.0,12522.0,R,en,2017-07-14,7.84,6.1,124
tt1935093,0.0,0.0,,en,2011-03-03,0.6,0.0,0
tt1935094,0.0,0.0,,ko,2011-07-07,4.713,6.7,71
tt1935139,0.0,0.0,,en,2013-06-07,1.295,4.0,2
tt1935156,0.0,0.0,PG-13,en,2013-08-30,9.74,7.9,481
tt1935158,25000.0,0.0,,en,2011-01-01,1.493,2.0,1
tt1935179,10000000.0,21587700.0,PG-13,en,2013-04-26,10.629,7.1,2319
tt1935194,28210300.0,7793.0,PG-13,en,2017-06-29,23.982,6.1,787
tt1935201,0.0,0.0,,en,2013-04-14,0.966,5.5,1
tt19352286,0.0,0.0,,de,2022-04-29,8.464,5.5,24
tt1935231,0.0,0.0,,en,2012-04-04,1.137,0.0,0
tt1935277,0.0,0.0,,en,2015-04-24,0.716,4.5,4
tt1935300,0.0,0.0,PG-13,en,2013-06-18,1.758,5.6,8
tt1935302,0.0,0.0,R,en,2014-10-09,9.93,4.7,276
tt1935742,0.0,0.0,,he,2013-03-13,1.53,4.6,17
tt1935824,0.0,0.0,,en,2011-09-23,0.6,0.0,0
tt1935839,0.0,0.0,,hr,2011-07-16,1.899,6.1,5
tt1935859,110000000.0,296482000.0,PG-13,en,2016-09-27,58.441,6.8,8703
tt1935870,0.0,0.0,,es,2012-06-22,1.538,5.7,8
tt1935896,0.0,23589.0,,en,2013-03-08,9.38,5.0,456
tt1935897,0.0,0.0,PG-13,en,2017-07-20,11.859,5.4,873
tt1935902,0.0,0.0,R,en,2012-09-08,10.732,6.1,400
tt1935909,0.0,0.0,,en,2011-08-01,1.243,4.0,5
tt1935914,0.0,0.0,,es,2013-03-27,7.824,6.0,274
tt1935940,0.0,0.0,PG,en,2014-12-05,6.298,6.1,86
tt1935950,0.0,0.0,NR,en,2011-04-17,0.6,0.0,0
tt1937090,0.0,0.0,,en,2010-07-17,0.6,0.0,0
tt1937092,0.0,0.0,PG,hi,2011-06-17,1.868,3.8,10
tt1937097,0.0,0.0,,ca,2011-12-16,0.84,4.4,7
tt1937112,24000.0,0.0,,en,2013-01-01,0.844,0.0,0
tt1937116,0.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1937118,0.0,0.0,R,fr,2013-12-04,8.123,6.6,563
tt1937133,0.0,25109600.0,R,fr,2012-12-15,78.119,5.5,538
tt1937149,0.0,0.0,,es,2012-12-21,9.23,7.6,985
tt1937154,0.0,0.0,,en,2011-10-25,1.96,4.8,5
tt1937192,0.0,0.0,,pt,2011-01-01,0.6,0.0,0
tt1937222,0.0,0.0,R,en,2012-10-12,1.758,5.3,14
tt1937226,900000.0,0.0,,fi,2011-09-23,0.743,4.3,5
tt1937264,0.0,2699260.0,PG-13,en,2012-05-25,11.392,7.4,999
tt1937269,0.0,7965.0,,en,2013-02-14,8.331,6.7,144
tt1937274,0.0,0.0,,en,2015-10-22,1.473,7.7,5
tt1937302,100000.0,0.0,,en,2012-10-16,1.094,0.0,0
tt1937316,0.0,0.0,,en,2008-06-15,1.093,0.0,0
tt1937324,0.0,0.0,,en,2012-09-01,0.844,0.0,0
tt1937329,0.0,0.0,R,en,2010-07-27,1.321,3.1,21
tt1937339,3550000.0,48000000.0,,ko,2011-05-04,7.709,7.9,113
tt1937340,0.0,0.0,PG,en,2015-10-22,2.419,6.3,15
tt1937372,0.0,0.0,PG-13,en,2014-04-06,0.6,6.0,1
tt1937374,0.0,0.0,PG-13,en,2013-10-31,0.6,2.0,1
tt1937388,0.0,0.0,R,en,2012-07-31,4.994,6.3,50
tt1937390,0.0,13545800.0,NR,en,2013-12-25,7.339,6.9,2785
tt1937419,0.0,0.0,NR,en,2012-08-03,4.218,6.6,14
tt1937438,500000.0,0.0,,en,2012-10-05,2.344,10.0,1
tt1937449,0.0,0.0,R,en,2012-08-30,8.622,5.3,187
tt1937453,0.0,0.0,,es,2007-01-01,0.6,2.0,1
tt1937464,0.0,0.0,,en,2010-10-21,0.6,0.0,0
tt1937504,0.0,0.0,NR,en,2013-04-05,1.37,5.7,3
tt1937506,5000000.0,0.0,,en,2012-05-11,4.779,5.4,36
tt19381070,45.0,0.0,,en,,0.6,8.0,1
tt19383926,0.0,0.0,,ko,2022-03-20,3.217,8.0,1
tt19393916,0.0,0.0,R,en,2022-05-03,48.635,5.5,2
tt1939646,0.0,0.0,,de,2011-05-19,0.6,0.0,0
tt1939656,0.0,0.0,,en,2012-01-15,0.6,0.0,0
tt1939659,30000000.0,82394300.0,R,en,2013-10-16,29.783,6.0,3840
tt1939710,0.0,0.0,,en,2011-01-01,0.6,3.8,4
tt1939739,0.0,0.0,,fr,2012-11-21,0.875,5.5,6
tt1939753,0.0,0.0,,en,2011-05-15,1.468,6.4,8
tt19397580,0.0,0.0,,en,2022-04-22,5.846,4.5,2
tt1939787,0.0,0.0,,en,2011-09-08,0.84,0.0,0
tt19407212,0.0,0.0,,en,,0.6,0.0,0
tt19409164,12000.0,0.0,,en,,0.6,0.0,0
tt1941459,0.0,0.0,,ta,2011-05-12,0.6,0.0,0
tt1941466,0.0,0.0,,ja,2012-06-02,23.651,7.1,81
tt1941476,0.0,0.0,G,en,2011-03-01,0.903,10.0,2
tt1941478,0.0,0.0,,pt,2015-04-23,2.005,6.7,24
tt1941498,0.0,0.0,,ko,2010-09-01,0.6,0.0,0
tt1941509,0.0,0.0,,en,2011-11-12,0.6,6.0,1
tt1941516,0.0,0.0,,ja,2011-10-01,1.058,8.0,1
tt1941536,0.0,0.0,,cn,2012-02-09,2.686,5.2,13
tt1941541,0.0,0.0,NR,en,2013-01-18,1.163,7.1,8
tt1941645,0.0,0.0,NR,en,2012-01-01,0.6,4.5,1
tt1941648,100000.0,0.0,,en,2011-06-06,1.236,10.0,2
tt1941657,0.0,0.0,,hi,2011-10-07,1.148,6.5,4
tt1941668,0.0,0.0,,fi,2012-03-23,0.806,5.8,4
tt1941680,0.0,0.0,,en,2011-01-01,0.923,0.0,0
tt1941684,0.0,0.0,PG-13,en,2011-12-27,1.455,5.7,7
tt1941704,0.0,0.0,,pt,2011-05-07,1.4,4.0,1
tt1941705,0.0,0.0,,cn,2011-06-23,1.719,6.0,6
tt1942060,0.0,0.0,,es,2012-09-18,0.983,5.3,11
tt1942064,0.0,0.0,NR,en,2008-07-30,0.6,8.8,3
tt1942120,0.0,0.0,,fr,2011-11-09,4.878,6.7,54
tt1942808,0.0,0.0,,mk,2013-01-01,1.4,8.5,1
tt1942825,0.0,0.0,,ko,2011-05-04,2.835,6.7,25
tt1942828,0.0,0.0,,en,2012-10-06,3.107,4.8,22
tt1942831,0.0,0.0,NR,en,2011-06-15,3.165,7.0,22
tt1942884,0.0,0.0,NR,en,2012-05-18,6.647,7.6,377
tt1942902,0.0,0.0,,en,2013-10-31,0.655,5.5,2
tt1942913,0.0,0.0,,en,2013-10-04,1.353,4.3,5
tt1942920,0.0,0.0,,en,2014-04-15,1.438,0.0,0
tt1942928,0.0,0.0,,en,2011-05-27,0.6,0.0,0
tt1942961,30000.0,0.0,,en,2011-10-03,0.6,5.3,3
tt1942971,0.0,0.0,,en,2014-10-17,5.799,6.3,42
tt1942989,0.0,0.0,PG-13,en,2012-09-19,7.324,6.7,23
tt1943014,0.0,0.0,R,en,2015-10-16,4.679,4.6,29
tt1943048,0.0,0.0,,zh,2011-01-26,0.893,4.9,13
tt1943689,0.0,0.0,,fr,2012-10-02,1.747,4.8,18
tt1943696,0.0,0.0,PG,en,2012-04-26,1.4,7.0,1
tt1943710,0.0,0.0,,en,2011-02-01,0.963,5.8,4
tt1943715,0.0,0.0,,et,2011-03-16,0.6,0.0,0
tt1943747,0.0,0.0,NR,en,2012-12-14,0.6,0.0,0
tt1943765,0.0,0.0,,en,2012-01-07,3.545,6.4,23
tt1943783,0.0,0.0,,en,2015-10-01,0.88,6.5,1
tt1943802,0.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1943803,0.0,0.0,,en,2012-01-02,0.844,0.0,0
tt1943863,0.0,0.0,,en,2010-06-26,1.4,5.0,5
tt1943873,0.0,0.0,,en,2012-07-06,3.407,6.8,29
tt1945034,0.0,0.0,,es,2012-12-05,3.442,6.1,47
tt1945039,220000.0,0.0,,ml,2011-06-24,1.192,6.6,10
tt1945044,0.0,0.0,,en,2015-01-16,7.507,4.6,159
tt1945048,0.0,0.0,,en,2012-05-21,1.094,0.0,0
tt1945052,0.0,0.0,,en,2012-11-08,0.707,5.3,2
tt1945053,350000.0,0.0,,en,2016-01-16,2.197,0.0,0
tt1945062,2500000.0,8315.0,R,en,2012-02-14,13.176,4.5,224
tt1945081,16670000.0,0.0,,ru,2011-09-08,1.163,6.3,15
tt1945084,0.0,358156.0,R,en,2015-02-26,25.214,5.5,444
tt1945087,0.0,0.0,NR,en,2012-12-07,2.697,5.7,13
tt1945106,0.0,0.0,,en,2011-06-09,0.623,6.0,1
tt1945118,0.0,0.0,,ja,2011-01-01,0.873,6.0,1
tt1945148,100.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1945204,0.0,0.0,,en,2011-10-31,0.6,0.0,0
tt1945228,0.0,0.0,,en,2017-03-10,8.844,6.3,138
tt1946120,0.0,0.0,,en,2015-01-02,0.6,3.0,2
tt1946131,0.0,0.0,,en,2011-09-22,0.6,0.0,0
tt1946157,0.0,0.0,,ja,2011-10-24,0.6,0.0,0
tt1946177,0.0,0.0,,en,2011-07-15,3.144,6.0,13
tt1946193,0.0,0.0,,de,2011-10-26,2.162,3.0,2
tt1946217,0.0,0.0,,en,2014-09-09,0.6,0.0,0
tt1946230,0.0,0.0,,sv,2011-12-15,0.656,0.0,0
tt1946269,0.0,0.0,,fr,2011-07-20,3.211,5.5,47
tt1946275,0.0,0.0,PG,en,2011-09-02,0.84,8.0,1
tt1946285,0.0,0.0,,ja,2012-01-28,3.646,5.9,21
tt1946289,0.0,0.0,,fr,2012-12-26,5.934,6.0,70
tt1946298,0.0,0.0,NR,fr,2012-09-05,6.724,5.6,88
tt1946310,0.0,0.0,R,en,2013-05-31,4.497,5.7,31
tt1946347,40000000.0,10079200.0,PG,it,2012-10-18,7.222,5.6,119
tt1946364,0.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1946381,25000000.0,0.0,PG-13,en,2014-03-12,4.222,4.7,52
tt1946421,0.0,0.0,,en,2011-07-22,6.276,6.4,84
tt1946445,1.0,0.0,,hr,2011-07-19,0.6,3.0,1
tt1946484,0.0,0.0,,mk,2012-10-03,0.908,5.0,1
tt1946502,45000000.0,32450200.0,,en,2019-05-01,27.299,6.7,358
tt1947964,0.0,0.0,,es,2015-04-02,3.239,7.0,31
tt1947969,0.0,0.0,,en,2014-12-18,0.637,5.5,1
tt1947996,0.0,0.0,,en,,0.6,1.0,1
tt1947998,0.0,0.0,R,en,2011-10-21,4.022,3.7,22
tt1948139,0.0,0.0,,es,2011-09-01,0.6,0.0,0
tt1948150,3062000.0,25034000.0,,hi,2011-07-22,7.232,6.7,107
tt1948212,0.0,0.0,PG-13,en,2011-05-24,0.6,10.0,1
tt1948521,0.0,0.0,,en,2012-01-01,1.196,4.1,9
tt1948563,0.0,0.0,,ja,2011-04-06,4.059,4.9,5
tt1948581,0.0,0.0,,ja,2011-06-24,2.845,3.7,12
tt1948644,0.0,0.0,PG-13,en,2008-12-02,1.35,6.5,5
tt1949137,0.0,0.0,,es,2012-11-09,0.6,5.3,3
tt1949190,30000.0,0.0,NR,en,2013-09-10,1.441,9.0,1
tt1949198,0.0,0.0,,ja,2012-03-24,0.6,5.0,4
tt1949515,0.0,0.0,,en,2014-10-14,1.828,6.0,1
tt1949524,0.0,0.0,,en,2020-01-27,0.6,0.0,0
tt1949526,0.0,0.0,NR,en,2013-01-01,0.6,0.0,0
tt1949536,0.0,0.0,,sv,2012-01-01,0.6,2.0,1
tt1949538,0.0,0.0,,en,2012-10-19,1.124,6.0,1
tt1949548,0.0,0.0,,hi,2012-09-21,3.831,5.0,33
tt1949549,0.0,0.0,,es,2011-01-01,0.6,0.0,0
tt1949554,0.0,0.0,,en,2010-09-16,1.376,2.0,1
tt1949568,0.0,0.0,,en,2014-01-07,0.625,5.0,1
tt1949574,0.0,0.0,,vi,2012-03-08,1.4,0.0,0
tt1949583,0.0,0.0,,en,2013-10-22,1.96,6.4,8
tt1949591,0.0,0.0,,en,2015-10-31,3.367,6.6,21
tt1949605,0.0,0.0,PG,en,2016-10-06,5.836,5.3,58
tt19496250,10.0,0.0,PG,en,2022-04-14,1.142,0.0,0
tt1950083,0.0,0.0,,fr,,0.6,0.0,0
tt1950135,600000.0,0.0,R,en,2015-05-22,3.239,4.6,26
tt1950170,0.0,0.0,NR,en,2011-05-17,0.6,6.0,1
tt1950175,0.0,0.0,,tl,2011-06-15,0.668,4.3,2
tt1950186,97600000.0,225508000.0,PG-13,en,2019-11-13,57.294,8.0,5733
tt1950235,0.0,0.0,PG-13,en,2019-11-08,13.596,6.1,1000
tt1950237,0.0,0.0,,he,2018-10-25,0.6,0.0,0
tt1950264,0.0,0.0,PG-13,en,2013-06-05,0.983,6.0,1
tt1950274,0.0,0.0,,en,2012-09-07,0.6,0.0,0
tt1950308,100000.0,0.0,,en,2012-10-05,0.844,0.0,0
tt1950377,0.0,0.0,,en,2011-10-22,0.6,0.0,0
tt1950395,0.0,0.0,,en,2011-05-21,0.843,0.0,0
tt1950399,0.0,0.0,,en,2012-06-25,1.368,9.8,3
tt1950433,0.0,0.0,,en,2011-06-25,0.6,0.0,0
tt1951076,0.0,0.0,,de,2012-11-29,2.15,5.4,12
tt1951080,0.0,0.0,,en,2002-01-01,0.6,0.0,0
tt1951095,0.0,0.0,R,en,2014-04-28,6.215,5.2,64
tt1951099,0.0,0.0,,de,2013-06-05,1.221,5.7,10
tt1951133,0.0,0.0,R,en,2012-11-16,3.079,6.0,29
tt1951141,40.0,0.0,,en,2010-01-01,0.876,4.0,1
tt1951166,0.0,0.0,R,fr,2012-11-14,4.514,6.1,109
tt1951176,0.0,0.0,,en,2013-12-06,1.382,4.3,5
tt1951181,16000000.0,5867690.0,R,en,2013-11-27,8.996,6.3,684
tt1951182,36000.0,0.0,NR,en,2012-09-27,0.703,1.0,1
tt1951189,0.0,0.0,,en,2011-06-30,1.252,7.0,2
tt1951204,100000.0,0.0,,en,2011-07-21,0.991,1.0,1
tt1951212,0.0,0.0,,en,2011-04-17,0.63,0.0,0
tt1951216,0.0,0.0,NR,en,2013-04-26,6.922,5.7,85
tt1951218,900000.0,0.0,R,en,2012-05-03,3.134,6.0,24
tt1951261,103000000.0,362000000.0,R,en,2013-05-23,67.316,6.2,7380
tt1951264,130000000.0,847423000.0,PG-13,en,2013-11-15,62.3,7.4,14932
tt1951265,125000000.0,752100000.0,PG-13,en,2014-11-19,105.141,6.8,13556
tt1951266,160000000.0,653428000.0,PG-13,en,2015-11-18,85.201,6.9,10566
tt1951290,0.0,0.0,,en,2012-07-13,0.695,3.0,1
tt1954204,0.0,0.0,PG-13,en,2012-05-04,2.433,6.5,2
tt1954206,2600000.0,17000000.0,,hi,2011-12-02,4.758,6.2,61
tt1954214,0.0,0.0,,en,2012-03-13,1.289,5.0,3
tt1954275,0.0,0.0,,hu,2013-11-21,0.6,0.0,0
tt1954315,0.0,0.0,,nl,2013-05-13,6.328,6.6,250
tt1954318,0.0,0.0,,es,2013-04-12,1.56,5.6,18
tt1954320,39000.0,0.0,,en,2011-10-10,1.583,7.3,4
tt1954330,0.0,0.0,,en,2013-01-23,1.357,5.8,5
tt1954334,0.0,0.0,,en,2012-04-27,0.684,7.2,3
tt1954352,13000000.0,1832540.0,PG-13,en,2012-05-18,5.681,6.4,38
tt1954364,3000000.0,0.0,R,en,2014-04-29,2.509,3.6,7
tt1954374,600000.0,0.0,,ja,2011-07-23,2.069,3.9,16
tt1954377,0.0,0.0,,en,,0.6,0.0,0
tt1954379,0.0,0.0,,fr,2011-05-17,0.653,5.0,2
tt1954414,0.0,0.0,PG-13,es,2012-04-01,1.014,5.3,3
tt1954419,0.0,0.0,,en,2013-02-28,1.209,6.0,2
tt1954442,0.0,0.0,,en,2014-08-19,0.827,0.0,0
tt1954464,0.0,7863910.0,G,de,2012-01-25,3.209,6.6,36
tt1954470,1400000.0,4100000.0,,hi,2012-06-22,7.756,7.2,263
tt1954498,0.0,0.0,,en,2011-12-06,2.281,7.8,4
tt1954512,0.0,0.0,,en,2017-03-09,0.6,0.0,0
tt1954520,0.0,0.0,NR,en,2012-09-28,1.715,4.4,7
tt1954539,0.0,0.0,,en,2011-01-14,1.123,5.0,1
tt1954612,0.0,0.0,,en,2014-06-14,1.427,0.0,0
tt1954618,0.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1954621,0.0,0.0,,en,2013-02-19,0.6,0.0,0
tt1954642,0.0,0.0,,ko,2010-07-22,0.908,4.0,1
tt1954688,0.0,0.0,,en,2012-02-22,0.6,3.6,5
tt1954701,300000.0,2750280.0,,de,2012-07-03,7.106,7.1,270
tt1954720,0.0,0.0,,en,,0.6,0.0,0
tt1954768,0.0,0.0,,en,2011-06-01,0.6,0.0,0
tt1954780,7000.0,0.0,,en,2012-05-01,3.391,3.7,13
tt1954798,0.0,0.0,,en,2011-09-01,0.6,1.0,1
tt1954799,0.0,0.0,,en,2001-01-01,0.6,0.0,0
tt1954809,500000.0,0.0,,en,2016-11-10,0.667,7.0,2
tt1954811,0.0,0.0,,en,2012-03-11,4.22,4.9,22
tt1954839,0.0,0.0,,en,2015-09-21,0.6,0.0,0
tt1954843,0.0,0.0,,en,2012-10-26,3.961,5.6,29
tt1954854,0.0,0.0,,en,2015-01-26,1.4,5.0,2
tt1954946,0.0,0.0,,en,2010-01-01,0.6,0.0,0
tt1954961,0.0,0.0,,en,2012-08-03,0.6,2.0,2
tt1954977,0.0,0.0,,en,2011-01-01,0.873,5.0,1
tt1955031,0.0,0.0,,en,2012-10-12,0.841,4.8,5
tt1955036,0.0,0.0,,mr,2015-09-25,0.953,5.8,3
tt1955044,0.0,0.0,,es,2011-09-30,0.865,5.3,7
tt1955082,0.0,0.0,,en,,0.822,7.0,1
tt1956407,0.0,0.0,,en,2013-05-28,2.109,3.8,4
tt1956441,0.0,0.0,,en,2011-06-30,0.6,0.0,0
tt1956534,0.0,0.0,,sl,2011-10-04,1.4,5.6,9
tt1956538,0.0,0.0,,es,2010-01-01,0.773,5.8,5
tt1956594,0.0,38691.0,,en,2011-09-11,4.029,6.9,18
tt1956618,0.0,0.0,,en,2013-10-19,2.467,4.3,9
tt1956620,40000000.0,126070000.0,R,en,2014-07-17,83.865,5.4,3620
tt1956630,0.0,0.0,,en,2012-10-07,2.637,5.3,7
tt1956655,0.0,0.0,,en,2014-07-17,4.504,4.8,22
tt1956665,0.0,0.0,,en,,0.672,6.0,1
tt1956669,0.0,0.0,,de,2012-09-07,1.214,6.8,4
tt1956671,0.0,0.0,PG,en,2011-05-26,2.254,5.5,7
tt1956684,0.0,0.0,PG,en,2013-12-03,0.657,0.0,0
tt1957867,0.0,0.0,PG-13,en,2012-11-09,2.339,3.3,4
tt1957886,0.0,0.0,NR,en,2013-06-18,3.156,5.6,21
tt1957952,0.0,0.0,,es,2010-11-21,1.343,0.0,0
tt1957955,0.0,0.0,,en,2012-03-01,0.985,6.0,4
tt1958007,0.0,0.0,NC-17,en,2013-03-01,2.022,5.3,7
tt1958016,0.0,0.0,,en,2012-04-14,0.6,8.0,1
tt1958043,0.0,0.0,,en,2014-10-10,9.027,5.0,254
tt1958053,0.0,0.0,,en,2012-07-07,2.471,6.2,6
tt1958065,0.0,0.0,,en,2011-01-01,0.6,5.0,3
tt1958088,0.0,0.0,,en,2013-08-30,0.6,0.0,0
tt1959332,0.0,0.0,R,en,2012-05-31,7.282,6.1,396
tt1959346,0.0,0.0,,fr,2012-03-06,3.347,5.6,41
tt1959372,0.0,0.0,,en,2012-11-12,0.656,0.0,0
tt1959384,0.0,0.0,PG,en,2011-10-01,0.6,0.0,0
tt1959409,4275000.0,0.0,NR,en,2012-11-10,4.673,5.8,119
tt1959438,0.0,14752.0,R,en,2012-11-07,7.152,5.2,104
tt1959446,0.0,0.0,,en,2011-05-18,0.994,5.0,1
tt1959457,0.0,0.0,,en,2012-03-18,0.6,0.0,0
tt1959487,0.0,0.0,,pl,2013-10-25,0.918,5.4,9
tt1959490,125000000.0,362637000.0,PG-13,en,2014-03-07,25.533,5.6,5381
tt1959526,0.0,0.0,,en,2014-04-25,3.477,5.4,5
tt1959529,0.0,0.0,,en,2012-05-01,0.6,0.0,0
tt1959550,0.0,0.0,,en,2012-03-30,0.769,4.5,4
tt1959563,30000000.0,176587000.0,R,en,2017-08-16,64.041,6.9,5125
tt1961175,33000000.0,67200000.0,,en,2017-09-14,20.355,6.3,2472
tt1961179,0.0,0.0,,tl,2011-08-03,1.194,7.3,11
tt1961180,0.0,0.0,,tl,2011-07-16,1.519,10.0,1
tt1961191,0.0,0.0,,tl,2011-07-16,0.6,0.0,0
tt1961192,0.0,0.0,,da,2012-09-26,2.108,5.4,14
tt1961198,0.0,0.0,,de,2010-01-01,0.6,4.0,1
tt1961220,0.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1961236,0.0,0.0,,en,2014-03-01,2.306,4.2,9
tt1961265,0.0,0.0,NR,es,2012-11-07,1.137,4.3,5
tt1961279,0.0,0.0,,en,2013-02-28,1.428,5.4,5
tt1961295,0.0,0.0,NR,en,2011-08-04,0.6,0.0,0
tt1961324,0.0,0.0,G,ja,2011-07-16,23.911,6.6,119
tt1961334,0.0,0.0,,en,2012-01-01,0.6,0.0,0
tt1961360,0.0,0.0,,en,2011-07-16,0.914,6.0,1
tt1961386,0.0,0.0,,sr,2012-10-09,1.203,3.5,1
tt1961438,0.0,0.0,NR,cs,2011-02-03,1.485,8.2,5
tt1961447,0.0,0.0,,en,2012-01-25,1.186,5.8,6
tt1961458,0.0,0.0,,en,2011-05-07,0.6,0.0,0
tt1961461,0.0,0.0,,de,2011-11-10,0.6,4.8,3
tt1961485,0.0,0.0,,fr,2011-05-16,0.6,1.0,1
tt1961498,0.0,0.0,,en,2013-12-06,0.6,3.0,1
tt1961524,0.0,0.0,,ja,2012-09-15,1.094,0.0,0
tt1961530,0.0,0.0,,hi,2011-10-27,1.4,3.0,2
tt1961604,1000000.0,0.0,PG-13,en,2011-07-15,2.731,1.9,9
tt1961624,0.0,0.0,NR,en,2011-01-01,0.63,0.0,0
tt1961650,0.0,0.0,,en,2011-11-19,0.6,0.0,0
tt1961656,0.0,0.0,,en,2012-06-28,0.6,6.3,4
tt1961668,0.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1961675,0.0,0.0,,tr,2012-04-13,3.29,6.7,50
tt19623228,0.0,0.0,,is,2022-05-22,22.677,0.0,0
tt19637852,0.0,0.0,NR,en,2022-06-08,11.2,0.0,0
tt1964418,190000000.0,209154000.0,PG,en,2015-05-19,30.269,6.2,6158
tt1964485,0.0,0.0,,he,2012-03-15,0.6,5.0,3
tt1964570,0.0,0.0,,en,2012-09-02,2.076,6.1,9
tt1964580,0.0,0.0,,en,2011-06-08,0.6,0.0,0
tt1964608,0.0,0.0,,en,2015-12-11,0.808,0.0,0
tt1964618,0.0,0.0,,en,2014-03-28,1.363,6.0,5
tt1964624,0.0,11879000.0,R,fr,2012-09-26,9.631,7.3,668
tt1964630,0.0,0.0,,en,2011-11-10,2.069,3.8,8
tt1964634,50000.0,0.0,,en,2012-09-25,0.955,2.2,9
tt1964665,0.0,0.0,,ko,2010-11-04,0.624,6.4,8
tt1964773,0.0,0.0,,en,2014-03-25,3.858,6.5,35
tt1964777,0.0,0.0,,en,2012-12-14,1.202,6.3,20
tt1964795,0.0,0.0,,it,2012-09-21,3.428,6.0,78
tt1964806,0.0,0.0,,en,2011-01-01,0.6,0.0,0
tt1964849,0.0,0.0,,ja,2011-06-04,0.995,1.0,2
tt1964857,0.0,0.0,,fr,2013-02-07,0.6,0.0,0
tt1964860,1500000.0,0.0,,es,2014-03-13,0.878,5.8,11
tt1964868,30000.0,0.0,,en,2012-06-15,1.467,6.0,1
tt1964881,0.0,0.0,,en,2013-01-01,0.625,0.0,0
tt1964895,0.0,0.0,,ko,2011-01-22,1.352,5.5,13
tt1964898,0.0,0.0,,en,2013-12-10,0.6,0.0,0
tt1964899,0.0,0.0,,sv,2011-05-06,0.6,0.0,0
tt1964948,0.0,0.0,,pt,2012-02-10,0.6,10.0,1
tt1964965,0.0,0.0,,en,2011-06-01,0.84,0.0,0
tt1964993,0.0,0.0,,en,2011-01-01,1.343,0.0,0
tt1964995,0.0,0.0,,en,2020-04-21,4.86,5.8,48
tt1965057,0.0,0.0,,en,2012-05-16,1.206,4.4,7
tt1965065,0.0,0.0,R,en,2012-12-14,6.566,5.9,84
tt1965090,0.0,0.0,,en,2011-05-18,0.6,2.5,2
tt1965108,200000.0,0.0,,en,2011-01-01,0.98,3.8,4
tt1965115,0.0,0.0,,en,2012-06-01,1.979,0.0,0
tt1965118,0.0,0.0,,en,2014-10-23,2.244,5.6,7
tt1965131,0.0,0.0,,de,2011-06-28,0.983,6.0,7
tt1965162,0.0,0.0,R,en,2014-03-15,4.892,5.6,45
tt1965239,0.0,0.0,NR,en,2011-12-03,1.399,0.0,0
tt1965260,0.0,0.0,,en,2011-10-05,0.6,2.7,3
tt1965279,0.0,0.0,,de,2011-01-01,1.4,5.9,4
tt1965308,0.0,0.0,,en,2020-01-26,2.333,5.8,8
tt1966359,25000000.0,25601200.0,R,en,2017-12-21,11.027,5.8,539
tt1966385,3892200.0,0.0,,en,2016-09-12,10.062,5.3,71
tt1966396,0.0,0.0,,en,2011-11-17,1.611,6.7,11
tt1966464,0.0,0.0,,en,2012-03-02,1.893,7.7,7
tt1966465,800000.0,0.0,NR,en,2012-07-07,3.977,0.0,0
tt1966473,0.0,0.0,,en,2011-06-27,0.6,0.0,0
tt1966479,0.0,0.0,,en,2001-10-19,0.6,0.0,0
tt1966503,0.0,0.0,,en,2011-01-01,0.6,3.8,4
tt1966509,0.0,0.0,,fr,2011-05-18,0.6,6.2,5
tt1966566,30000000.0,68129500.0,R,ru,2013-10-09,0.6,6.5,275
tt1966571,0.0,0.0,,sl,2012-08-29,0.782,7.0,5
tt1966575,380000.0,0.0,NR,en,2013-11-13,1.617,5.8,4
tt1966604,0.0,0.0,R,en,2012-07-13,8.128,7.4,593
tt1966620,0.0,0.0,,en,2008-03-20,0.6,0.0,0
tt1966637,0.0,0.0,,en,2013-08-29,1.879,6.0,27
tt1967478,0.0,0.0,,zh,2011-12-02,1.186,7.0,1
tt1967539,0.0,0.0,,ja,2001-09-22,1.589,4.5,2
tt1967545,18000000.0,20275800.0,PG-13,en,2013-12-27,22.998,6.9,870
tt1967560,0.0,0.0,,en,2012-04-19,1.539,4.0,2
tt1967593,0.0,0.0,,en,,0.6,0.0,0
