title,author,scipt date,script type,movie url,script url
Revolutionary Road,Justin Haythe,Undated,Draft,https://imsdb.com/Movie%20Scripts/Revolutionary%20Road%20Script.html,https://imsdb.com/scripts/Revolutionary-Road.html
Ringu,Takahashi Hiroshi,1998-00,Draft,https://imsdb.com/Movie%20Scripts/Ringu%20Script.html,https://imsdb.com/scripts/Ringu.html
Rise of the Guardians,David Lindsay-Abaire,2012-09,Screening script,https://imsdb.com/Movie%20Scripts/Rise%20of%20the%20Guardians%20Script.html,https://imsdb.com/scripts/Rise-of-the-Guardians.html
Rise of the Planet of the Apes,"Rick Jaffa,Amanda Silver,Jamie Moss",2010-01,Draft,https://imsdb.com/Movie%20Scripts/Rise%20of%20the%20Planet%20of%20the%20Apes%20Script.html,https://imsdb.com/scripts/Rise-of-the-Planet-of-the-Apes.html
RKO 281,John Logan,1997-05,Draft,https://imsdb.com/Movie%20Scripts/RKO%20281%20Script.html,https://imsdb.com/scripts/RKO-281.html
"Road, The",Joe Penhall,Undated,Draft,https://imsdb.com/Movie%20Scripts/Road%2C%20The%20Script.html,"https://imsdb.com/scripts/Road,-The.html"
Robin Hood: Prince of Thieves,"Pen Densham,John Watson",1990-07,Draft,https://imsdb.com/Movie%20Scripts/Robin%20Hood%3A%20Prince%20of%20Thieves%20Script.html,https://imsdb.com/scripts/Robin-Hood:-Prince-of-Thieves.html
Robocop,"Michael Miner,Edward Neumeier",1986-06,Draft,https://imsdb.com/Movie%20Scripts/Robocop%20Script.html,https://imsdb.com/scripts/Robocop.html
"Rock, The",Jonathan Hensleigh,1995-10,Draft,https://imsdb.com/Movie%20Scripts/Rock%2C%20The%20Script.html,"https://imsdb.com/scripts/Rock,-The.html"
RocknRolla,Guy Ritchie,2007-06,Draft,https://imsdb.com/Movie%20Scripts/RocknRolla%20Script.html,https://imsdb.com/scripts/RocknRolla.html
Rocky,Sylvester Stallone,1976-01,Draft,https://imsdb.com/Movie%20Scripts/Rocky%20Script.html,https://imsdb.com/scripts/Rocky.html
"Rocky Horror Picture Show, The","Richard O'Brien, Jim Sharman",1975,Draft,https://imsdb.com/Movie%20Scripts/Rocky%20Horror%20Picture%20Show%2C%20The%20Script.html,"https://imsdb.com/scripts/Rocky-Horror-Picture-Show,-The.html"
Romeo & Juliet,"William Shakespeare,Craig Pearce,Baz Luhrmann",1995-10,Shooting script,https://imsdb.com/Movie%20Scripts/Romeo%20%26%20Juliet%20Script.html,https://imsdb.com/scripts/Romeo-&-Juliet.html
Ronin,J.D. Zeik,1997-05,Draft,https://imsdb.com/Movie%20Scripts/Ronin%20Script.html,https://imsdb.com/scripts/Ronin.html
Room,Emma Donoghue,Undated,Draft,https://imsdb.com/Movie%20Scripts/Room%20Script.html,https://imsdb.com/scripts/Room.html
"Roommate, The","Sonny Mallhi,Frank Baldwin",2009-04,Draft,https://imsdb.com/Movie%20Scripts/Roommate%2C%20The%20Script.html,"https://imsdb.com/scripts/Roommate,-The.html"
Roughshod,"Hugo Butler,Geoffrey Homes,Peter Viertel",Undated,Draft,https://imsdb.com/Movie%20Scripts/Roughshod%20Script.html,https://imsdb.com/scripts/Roughshod.html
"Ruins, The",Scott Smith,Undated,Draft,https://imsdb.com/Movie%20Scripts/Ruins%2C%20The%20Script.html,"https://imsdb.com/scripts/Ruins,-The.html"
Runaway Bride,"Josann McGibbon,Sara Parriott",1999,Draft,https://imsdb.com/Movie%20Scripts/Runaway%20Bride%20Script.html,https://imsdb.com/scripts/Runaway-Bride.html
Rush,Peter Morgan,2011-12,Draft,https://imsdb.com/Movie%20Scripts/Rush%20Script.html,https://imsdb.com/scripts/Rush.html
Rush Hour,"Ross LaManna,Jim Kouf",Undated,Draft,https://imsdb.com/Movie%20Scripts/Rush%20Hour%20Script.html,https://imsdb.com/scripts/Rush-Hour.html
Rush Hour 2,Jeff Nathanson,Undated,Draft,https://imsdb.com/Movie%20Scripts/Rush%20Hour%202%20Script.html,https://imsdb.com/scripts/Rush-Hour-2.html
Rushmore,"Wes Anderson,Owen Wilson",1997-05,Draft,https://imsdb.com/Movie%20Scripts/Rushmore%20Script.html,https://imsdb.com/scripts/Rushmore.html
Rust and Bone,"Jacques Audiard,Thomas Bidegain",2011-08,Draft,https://imsdb.com/Movie%20Scripts/Rust%20and%20Bone%20Script.html,https://imsdb.com/scripts/Rust-and-Bone.html
S. Darko,Nathan Atkins,Undated,Second draft,https://imsdb.com/Movie%20Scripts/S.%20Darko%20Script.html,https://imsdb.com/scripts/S.-Darko.html
"Saint, The",Jonathan Hensleigh,1995-02,Draft,https://imsdb.com/Movie%20Scripts/Saint%2C%20The%20Script.html,"https://imsdb.com/scripts/Saint,-The.html"
"Salton Sea, The",Tony Gayton,Undated,Draft,https://imsdb.com/Movie%20Scripts/Salton%20Sea%2C%20The%20Script.html,"https://imsdb.com/scripts/Salton-Sea,-The.html"
"Sandlot Kids, The","David Mickey Evans,Robert Gunter",1992-06,Draft,https://imsdb.com/Movie%20Scripts/Sandlot%20Kids%2C%20The%20Script.html,"https://imsdb.com/scripts/Sandlot-Kids,-The.html"
Save the Last Dance,"Duane G. Adler,Toni-Ann Johnson,Cheryl Edwards",1999-06,Draft,https://imsdb.com/Movie%20Scripts/Save%20the%20Last%20Dance%20Script.html,https://imsdb.com/scripts/Save-the-Last-Dance.html
Saving Mr. Banks,"Kelly Marcel,Sue Smith",Undated,Draft,https://imsdb.com/Movie%20Scripts/Saving%20Mr.%20Banks%20Script.html,https://imsdb.com/scripts/Saving-Mr.-Banks.html
Saving Private Ryan,Robert Rodat,Undated,Draft,https://imsdb.com/Movie%20Scripts/Saving%20Private%20Ryan%20Script.html,https://imsdb.com/scripts/Saving-Private-Ryan.html
Saw,"James Wan,Leigh Whannell",Undated,Transcript,https://imsdb.com/Movie%20Scripts/Saw%20Script.html,https://imsdb.com/scripts/Saw.html
Scarface,Oliver Stone,Undated,Draft,https://imsdb.com/Movie%20Scripts/Scarface%20Script.html,https://imsdb.com/scripts/Scarface.html
Scary Movie 2,"Shawn Wayans,Marlon Wayans",Undated,Draft,https://imsdb.com/Movie%20Scripts/Scary%20Movie%202%20Script.html,https://imsdb.com/scripts/Scary-Movie-2.html
Schindler's List,Steven Zaillian,Undated,Draft,https://imsdb.com/Movie%20Scripts/Schindler%27s%20List%20Script.html,https://imsdb.com/scripts/Schindler's-List.html
Scott Pilgrim vs the World,"Edgar Wright,Michael Bacall",2010-05,Draft,https://imsdb.com/Movie%20Scripts/Scott%20Pilgrim%20vs%20the%20World%20Script.html,https://imsdb.com/scripts/Scott-Pilgrim-vs-the-World.html
Scream,Kevin Williamson,1995-07,Draft,https://imsdb.com/Movie%20Scripts/Scream%20Script.html,https://imsdb.com/scripts/Scream.html
Scream 2,Kevin Williamson,1997,Draft,https://imsdb.com/Movie%20Scripts/Scream%202%20Script.html,https://imsdb.com/scripts/Scream-2.html
Scream 3,"Kevin Williamson,Ehren Kruger",1999-05,Draft,https://imsdb.com/Movie%20Scripts/Scream%203%20Script.html,https://imsdb.com/scripts/Scream-3.html
Se7en,Andrew Kevin Walker,Undated,Draft,https://imsdb.com/Movie%20Scripts/Se7en%20Script.html,https://imsdb.com/scripts/Se7en.html
"Searchers, The",Frank Nugent,Undated,Draft,https://imsdb.com/Movie%20Scripts/Searchers%2C%20The%20Script.html,"https://imsdb.com/scripts/Searchers,-The.html"
"Secret Life of Walter Mitty, The",Steve Conrad,2011-03,Draft,https://imsdb.com/Movie%20Scripts/Secret%20Life%20of%20Walter%20Mitty%2C%20The%20Script.html,"https://imsdb.com/scripts/Secret-Life-of-Walter-Mitty,-The.html"
Semi-Pro,Scot Armstrong,2006-06,Draft,https://imsdb.com/Movie%20Scripts/Semi-Pro%20Script.html,https://imsdb.com/scripts/Semi-Pro.html
Sense and Sensibility,"Jane Austen,Emma Thompson",1995,Draft,https://imsdb.com/Movie%20Scripts/Sense%20and%20Sensibility%20Script.html,https://imsdb.com/scripts/Sense-and-Sensibility.html
Serenity,Joss Whedon,2004-04,Draft,https://imsdb.com/Movie%20Scripts/Serenity%20Script.html,https://imsdb.com/scripts/Serenity.html
Serial Mom,John Waters,1992-07,Draft,https://imsdb.com/Movie%20Scripts/Serial%20Mom%20Script.html,https://imsdb.com/scripts/Serial-Mom.html
"Sessions, The",Ben Lewin,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sessions%2C%20The%20Script.html,"https://imsdb.com/scripts/Sessions,-The.html"
"Seventh Seal, The",Ingmar Bergman,Undated,Draft,https://imsdb.com/Movie%20Scripts/Seventh%20Seal%2C%20The%20Script.html,"https://imsdb.com/scripts/Seventh-Seal,-The.html"
Sex and the City,Michael Patrick King,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sex%20and%20the%20City%20Script.html,https://imsdb.com/scripts/Sex-and-the-City.html
"Sex, Lies and Videotape",Steven Soderbergh,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sex%2C%20Lies%20and%20Videotape%20Script.html,"https://imsdb.com/scripts/Sex,-Lies-and-Videotape.html"
Sexual Life,Ken Kwapis,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sexual%20Life%20Script.html,https://imsdb.com/scripts/Sexual-Life.html
Shadow of the Vampire,Steven Katz,1999-03,Draft,https://imsdb.com/Movie%20Scripts/Shadow%20of%20the%20Vampire%20Script.html,https://imsdb.com/scripts/Shadow-of-the-Vampire.html
Shakespeare in Love,"Marc Norman,Tom Stoppard",Undated,Draft,https://imsdb.com/Movie%20Scripts/Shakespeare%20in%20Love%20Script.html,https://imsdb.com/scripts/Shakespeare-in-Love.html
Shallow Grave,John Hodge,Undated,Final draft,https://imsdb.com/Movie%20Scripts/Shallow%20Grave%20Script.html,https://imsdb.com/scripts/Shallow-Grave.html
Shame,"Steve McQueen,Abi Morgan",Undated,Draft,https://imsdb.com/Movie%20Scripts/Shame%20Script.html,https://imsdb.com/scripts/Shame.html
Shampoo,"Robert Towne,Warren Beatty",Undated,Draft,https://imsdb.com/Movie%20Scripts/Shampoo%20Script.html,https://imsdb.com/scripts/Shampoo.html
"Shawshank Redemption, The",Frank Darabont,Undated,Draft,https://imsdb.com/Movie%20Scripts/Shawshank%20Redemption%2C%20The%20Script.html,"https://imsdb.com/scripts/Shawshank-Redemption,-The.html"
She's Out of My League,"Sean Anders,John Morris",Undated,Draft,https://imsdb.com/Movie%20Scripts/She%27s%20Out%20of%20My%20League%20Script.html,https://imsdb.com/scripts/She's-Out-of-My-League.html
Sherlock Holmes,"Michael Robert Johnson,Anthony Peckham,Simon Kinberg",2008-09,Draft,https://imsdb.com/Movie%20Scripts/Sherlock%20Holmes%20Script.html,https://imsdb.com/scripts/Sherlock-Holmes.html
Shifty,Eran Creevy,Undated,Draft,https://imsdb.com/Movie%20Scripts/Shifty%20Script.html,https://imsdb.com/scripts/Shifty.html
"Shining, The","Stanley Kubrick,Diane Johnson",Undated,Draft,https://imsdb.com/Movie%20Scripts/Shining%2C%20The%20Script.html,"https://imsdb.com/scripts/Shining,-The.html"
"Shipping News, The","E. Annie Proulx,Robert Nelson Jacobs",1999-02,3rd Draft Rewrite,https://imsdb.com/Movie%20Scripts/Shipping%20News%2C%20The%20Script.html,"https://imsdb.com/scripts/Shipping-News,-The.html"
Shivers,David Cronenberg,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Shivers%20Script.html,https://imsdb.com/scripts/Shivers.html
Shrek,"William Steig,Ted Elliott",Undated,Transcript,https://imsdb.com/Movie%20Scripts/Shrek%20Script.html,https://imsdb.com/scripts/Shrek.html
Shrek the Third,"Peter Seaman,Jeffrey Price,Chris Miller,Aron Warner",Undated,Final screening script,https://imsdb.com/Movie%20Scripts/Shrek%20the%20Third%20Script.html,https://imsdb.com/scripts/Shrek-the-Third.html
Sicario,Taylor Sheridan,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sicario%20Script.html,https://imsdb.com/scripts/Sicario.html
Sideways,"Rex Pickett,Alexander Payne,Jim Taylor",2003-05,Draft,https://imsdb.com/Movie%20Scripts/Sideways%20Script.html,https://imsdb.com/scripts/Sideways.html
"Siege, The","Lawrence Wright,Menno Meyjes,Edward Zwick",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Siege%2C%20The%20Script.html,"https://imsdb.com/scripts/Siege,-The.html"
Signs,M. Night Shyamalan,Undated,Draft,https://imsdb.com/Movie%20Scripts/Signs%20Script.html,https://imsdb.com/scripts/Signs.html
Silence of the Lambs,"Thomas Harris,Ted Tally",Undated,Draft,https://imsdb.com/Movie%20Scripts/Silence%20of%20the%20Lambs%20Script.html,https://imsdb.com/scripts/Silence-of-the-Lambs.html
Silver Bullet,Stephen King,Undated,Draft,https://imsdb.com/Movie%20Scripts/Silver%20Bullet%20Script.html,https://imsdb.com/scripts/Silver-Bullet.html
Silver Linings Playbook,"David O. Russell,Matthew Quick",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Silver%20Linings%20Playbook%20Script.html,https://imsdb.com/scripts/Silver-Linings-Playbook.html
Simone,Andrew Niccol,Undated,Draft,https://imsdb.com/Movie%20Scripts/Simone%20Script.html,https://imsdb.com/scripts/Simone.html
Single White Female,"Don Roos,John Lutz",Undated,Draft,https://imsdb.com/Movie%20Scripts/Single%20White%20Female%20Script.html,https://imsdb.com/scripts/Single-White-Female.html
Sister Act,Paul Rudnick,1991-07,Draft,https://imsdb.com/Movie%20Scripts/Sister%20Act%20Script.html,https://imsdb.com/scripts/Sister-Act.html
Six Degrees of Separation,John Guare,1992-04,Draft,https://imsdb.com/Movie%20Scripts/Six%20Degrees%20of%20Separation%20Script.html,https://imsdb.com/scripts/Six-Degrees-of-Separation.html
"Sixth Sense, The",M. Night Shyamalan,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sixth%20Sense%2C%20The%20Script.html,"https://imsdb.com/scripts/Sixth-Sense,-The.html"
Sleepless in Seattle,"Jeff Arch,Nora Ephron,David S. Ward",1992-05,Draft,https://imsdb.com/Movie%20Scripts/Sleepless%20in%20Seattle%20Script.html,https://imsdb.com/scripts/Sleepless-in-Seattle.html
Sleepy Hollow,"Andrew Kevin Walker,Tom Stoppard",1998-09,Draft,https://imsdb.com/Movie%20Scripts/Sleepy%20Hollow%20Script.html,https://imsdb.com/scripts/Sleepy-Hollow.html
Sling Blade,Billy Bob Thornton,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sling%20Blade%20Script.html,https://imsdb.com/scripts/Sling-Blade.html
Slither,James Gunn,2004-09,Draft,https://imsdb.com/Movie%20Scripts/Slither%20Script.html,https://imsdb.com/scripts/Slither.html
Slumdog Millionaire,"Simon Beaufoy,Vikas Swarup",2007-11,Draft,https://imsdb.com/Movie%20Scripts/Slumdog%20Millionaire%20Script.html,https://imsdb.com/scripts/Slumdog-Millionaire.html
Smashed,"Susan Burke,James Ponsoldt",2011-09,Draft,https://imsdb.com/Movie%20Scripts/Smashed%20Script.html,https://imsdb.com/scripts/Smashed.html
Smokin' Aces,Joe Carnahan,2005-04,Draft,https://imsdb.com/Movie%20Scripts/Smokin%27%20Aces%20Script.html,https://imsdb.com/scripts/Smokin'-Aces.html
Snatch,Guy Ritchie,1999-08,Draft,https://imsdb.com/Movie%20Scripts/Snatch%20Script.html,https://imsdb.com/scripts/Snatch.html
Sneakers,"Phil Alden Robinson,Lawrence Lasker",Undated,Draft,https://imsdb.com/Movie%20Scripts/Sneakers%20Script.html,https://imsdb.com/scripts/Sneakers.html
Snow Falling On Cedars,"Ronald Bass,Scott Hicks",1998-05,Draft,https://imsdb.com/Movie%20Scripts/Snow%20Falling%20On%20Cedars%20Script.html,https://imsdb.com/scripts/Snow-Falling-On-Cedars.html
Snow White and the Huntsman,"Evan Daugherty,John Lee Hancock,Hossein Amini",2011-11,Draft,https://imsdb.com/Movie%20Scripts/Snow%20White%20and%20the%20Huntsman%20Script.html,https://imsdb.com/scripts/Snow-White-and-the-Huntsman.html
So I Married an Axe Murderer,Robbie Fox,1993,Draft,https://imsdb.com/Movie%20Scripts/So%20I%20Married%20an%20Axe%20Murderer%20Script.html,https://imsdb.com/scripts/So-I-Married-an-Axe-Murderer.html
"Social Network, The",Aaron Sorkin,2009-05,Draft,https://imsdb.com/Movie%20Scripts/Social%20Network%2C%20The%20Script.html,"https://imsdb.com/scripts/Social-Network,-The.html"
Solaris,Steven Soderbergh,2001-10,Draft,https://imsdb.com/Movie%20Scripts/Solaris%20Script.html,https://imsdb.com/scripts/Solaris.html
Soldier,David Webb Peoples,1997-10,Revised draft,https://imsdb.com/Movie%20Scripts/Soldier%20Script.html,https://imsdb.com/scripts/Soldier.html
Someone To Watch Over Me,"Howard Franklin,Danilo Bach,David Seltzer",1986-12,Draft,https://imsdb.com/Movie%20Scripts/Someone%20To%20Watch%20Over%20Me%20Script.html,https://imsdb.com/scripts/Someone-To-Watch-Over-Me.html
Something's Gotta Give,Nancy Meyers,2002-06,Draft,https://imsdb.com/Movie%20Scripts/Something%27s%20Gotta%20Give%20Script.html,https://imsdb.com/scripts/Something's-Gotta-Give.html
Source Code,Ben Ripley,2007-01,Draft,https://imsdb.com/Movie%20Scripts/Source%20Code%20Script.html,https://imsdb.com/scripts/Source-Code.html
South Park,"Trey Parker,Matt Stone,Pam Brady",1999-01,Draft,https://imsdb.com/Movie%20Scripts/South%20Park%20Script.html,https://imsdb.com/scripts/South-Park.html
Space Milkshake,Armen Evrensel,2011-11,Production draft,https://imsdb.com/Movie%20Scripts/Space%20Milkshake%20Script.html,https://imsdb.com/scripts/Space-Milkshake.html
Spanglish,James L. Brooks,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Spanglish%20Script.html,https://imsdb.com/scripts/Spanglish.html
Spare Me,"Christopher Grimm,Matthew Harrison",1991-08,Draft,https://imsdb.com/Movie%20Scripts/Spare%20Me%20Script.html,https://imsdb.com/scripts/Spare-Me.html
Spartan,Brian Helgeland,2002,Draft,https://imsdb.com/Movie%20Scripts/Spartan%20Script.html,https://imsdb.com/scripts/Spartan.html
Speed,Graham Yost,Undated,Draft,https://imsdb.com/Movie%20Scripts/Speed%20Script.html,https://imsdb.com/scripts/Speed.html
Speed Racer,"Larry Wachowski,Andy Wachowski",2007-01,First draft,https://imsdb.com/Movie%20Scripts/Speed%20Racer%20Script.html,https://imsdb.com/scripts/Speed-Racer.html
Sphere,Stephen Hauser,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sphere%20Script.html,https://imsdb.com/scripts/Sphere.html
Spider-Man,David Koepp,2000-04,Draft,https://imsdb.com/Movie%20Scripts/Spider-Man%20Script.html,https://imsdb.com/scripts/Spider-Man.html
St. Elmo's Fire,"Joel Schumacher,Carl Kurlander",1984-09,Third draft,https://imsdb.com/Movie%20Scripts/St.%20Elmo%27s%20Fire%20Script.html,https://imsdb.com/scripts/St.-Elmo's-Fire.html
Star Trek,"Roberto Orci,Alex Kurtzman",2007-11,Draft,https://imsdb.com/Movie%20Scripts/Star%20Trek%20Script.html,https://imsdb.com/scripts/Star-Trek.html
Star Trek II: The Wrath of Khan,"Jack B Sowards,Harve Bennett",1982-03,Draft,https://imsdb.com/Movie%20Scripts/Star%20Trek%20II%3A%20The%20Wrath%20of%20Khan%20Script.html,https://imsdb.com/scripts/Star-Trek-II:-The-Wrath-of-Khan.html
Star Trek: First Contact,"Ronald Moore,Brannon Braga",1995-09,Draft,https://imsdb.com/Movie%20Scripts/Star%20Trek%3A%20First%20Contact%20Script.html,https://imsdb.com/scripts/Star-Trek:-First-Contact.html
Star Trek: Generations,"Rick Berman,Ronald Moore,Brannon Braga",1994-03,Draft,https://imsdb.com/Movie%20Scripts/Star%20Trek%3A%20Generations%20Script.html,https://imsdb.com/scripts/Star-Trek:-Generations.html
Star Trek: Nemesis,John Logan,Undated,Draft,https://imsdb.com/Movie%20Scripts/Star%20Trek%3A%20Nemesis%20Script.html,https://imsdb.com/scripts/Star-Trek:-Nemesis.html
Star Trek: The Motion Picture,"Gene Roddenberry,Harold Livingston",1978-07,Draft,https://imsdb.com/Movie%20Scripts/Star%20Trek%3A%20The%20Motion%20Picture%20Script.html,https://imsdb.com/scripts/Star-Trek:-The-Motion-Picture.html
Star Wars: A New Hope,George Lucas,1976-01,Fourth Draft,https://imsdb.com/Movie%20Scripts/Star%20Wars%3A%20A%20New%20Hope%20Script.html,https://imsdb.com/scripts/Star-Wars:-A-New-Hope.html
Star Wars: Attack of the Clones,George Lucas,2002,Draft,https://imsdb.com/Movie%20Scripts/Star%20Wars%3A%20Attack%20of%20the%20Clones%20Script.html,https://imsdb.com/scripts/Star-Wars:-Attack-of-the-Clones.html
Star Wars: Return of the Jedi,"George Lucas,Lawrence Kasdan",1981-12,Draft,https://imsdb.com/Movie%20Scripts/Star%20Wars%3A%20Return%20of%20the%20Jedi%20Script.html,https://imsdb.com/scripts/Star-Wars:-Return-of-the-Jedi.html
Star Wars: Revenge of the Sith,George Lucas,Undated,Draft,https://imsdb.com/Movie%20Scripts/Star%20Wars%3A%20Revenge%20of%20the%20Sith%20Script.html,https://imsdb.com/scripts/Star-Wars:-Revenge-of-the-Sith.html
Star Wars: The Empire Strikes Back,"George Lucas,Lawrence Kasdan,Leigh Brackett",Undated,Draft,https://imsdb.com/Movie%20Scripts/Star%20Wars%3A%20The%20Empire%20Strikes%20Back%20Script.html,https://imsdb.com/scripts/Star-Wars:-The-Empire-Strikes-Back.html
Star Wars: The Force Awakens,"Lawrence Kasdan,J.J. Abrams,Michael Arndt",Undated,Draft,https://imsdb.com/Movie%20Scripts/Star%20Wars%3A%20The%20Force%20Awakens%20Script.html,https://imsdb.com/scripts/Star-Wars:-The-Force-Awakens.html
Star Wars: The Phantom Menace,George Lucas,1999,Draft,https://imsdb.com/Movie%20Scripts/Star%20Wars%3A%20The%20Phantom%20Menace%20Script.html,https://imsdb.com/scripts/Star-Wars:-The-Phantom-Menace.html
Starman,"Bruce A. Evans,Raynold Gideon",Undated,Draft,https://imsdb.com/Movie%20Scripts/Starman%20Script.html,https://imsdb.com/scripts/Starman.html
Starship Troopers,"Robert A. Heinlein,Edward Neumeier",1997,Draft,https://imsdb.com/Movie%20Scripts/Starship%20Troopers%20Script.html,https://imsdb.com/scripts/Starship-Troopers.html
State and Main,David Mamet,1999-09,Draft,https://imsdb.com/Movie%20Scripts/State%20and%20Main%20Script.html,https://imsdb.com/scripts/State-and-Main.html
Station West,"Frank Fenton,Winston Miller,Luke Short",1947-06,Shooting draft,https://imsdb.com/Movie%20Scripts/Station%20West%20Script.html,https://imsdb.com/scripts/Station-West.html
Stepmom,"Ronald Bass,Gigi Levangie,Elizabeth Chandler,Jessie Nelson,Steven Rogers",Undated,Draft,https://imsdb.com/Movie%20Scripts/Stepmom%20Script.html,https://imsdb.com/scripts/Stepmom.html
"Sting, The",David Ward,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sting%2C%20The%20Script.html,"https://imsdb.com/scripts/Sting,-The.html"
Stir of Echoes,"David Koepp,Richard Matheson",1998-03,Draft,https://imsdb.com/Movie%20Scripts/Stir%20of%20Echoes%20Script.html,https://imsdb.com/scripts/Stir-of-Echoes.html
Storytelling,Todd Solondz,Undated,Draft,https://imsdb.com/Movie%20Scripts/Storytelling%20Script.html,https://imsdb.com/scripts/Storytelling.html
Straight Outta Compton,"Jonathan Herman,Andrea Berloff",Undated,Draft,https://imsdb.com/Movie%20Scripts/Straight%20Outta%20Compton%20Script.html,https://imsdb.com/scripts/Straight-Outta-Compton.html
Strange Days,"James Cameron,Jay Cocks",1993-08,Draft,https://imsdb.com/Movie%20Scripts/Strange%20Days%20Script.html,https://imsdb.com/scripts/Strange-Days.html
Strangers on a Train,"Raymond Chandler,Czenzi Ormonde",1950-10,Draft,https://imsdb.com/Movie%20Scripts/Strangers%20on%20a%20Train%20Script.html,https://imsdb.com/scripts/Strangers-on-a-Train.html
"Stuntman, The","Lawrence B. Marcus,Richard Rush,Paul Brodeur",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Stuntman%2C%20The%20Script.html,"https://imsdb.com/scripts/Stuntman,-The.html"
Sugar,"Anna Boden,Ryan Fleck",Undated,Draft,https://imsdb.com/Movie%20Scripts/Sugar%20Script.html,https://imsdb.com/scripts/Sugar.html
Sugar and Spice,Mandy Nelson,Undated,Draft,https://imsdb.com/Movie%20Scripts/Sugar%20and%20Spice%20Script.html,https://imsdb.com/scripts/Sugar-and-Spice.html
Sunset Blvd.,"Charles Brackett,Billy Wilder,D.M. Harshman Jr.",1949-05,Draft,https://imsdb.com/Movie%20Scripts/Sunset%20Blvd.%20Script.html,https://imsdb.com/scripts/Sunset-Blvd..html
Sunshine Cleaning,Megan Holley,2007-03,Draft,https://imsdb.com/Movie%20Scripts/Sunshine%20Cleaning%20Script.html,https://imsdb.com/scripts/Sunshine-Cleaning.html
Super 8,J.J. Abrams,2010-12,Shooting script,https://imsdb.com/Movie%20Scripts/Super%208%20Script.html,https://imsdb.com/scripts/Super-8.html
Superbad,"Seth Rogen,Evan Goldberg",2006-07,Draft,https://imsdb.com/Movie%20Scripts/Superbad%20Script.html,https://imsdb.com/scripts/Superbad.html
Superfights,Keith Strandburg,Undated,Draft,https://imsdb.com/Movie%20Scripts/Superfights%20Script.html,https://imsdb.com/scripts/Superfights.html
Supergirl,David Odell,1983-01,Draft,https://imsdb.com/Movie%20Scripts/Supergirl%20Script.html,https://imsdb.com/scripts/Supergirl.html
"Surfer King, The",Bernard Murray Jr,2004-04,Draft,https://imsdb.com/Movie%20Scripts/Surfer%20King%2C%20The%20Script.html,"https://imsdb.com/scripts/Surfer-King,-The.html"
Surrogates,"John Brancato,Michael Ferris,Robert Venditti",2007-10,Draft,https://imsdb.com/Movie%20Scripts/Surrogates%20Script.html,https://imsdb.com/scripts/Surrogates.html
Suspect Zero,Zak Penn,2001-11,Shooting draft,https://imsdb.com/Movie%20Scripts/Suspect%20Zero%20Script.html,https://imsdb.com/scripts/Suspect-Zero.html
Sweeney Todd: The Demon Barber of Fleet Street,John Logan,2006-12,Draft,https://imsdb.com/Movie%20Scripts/Sweeney%20Todd%3A%20The%20Demon%20Barber%20of%20Fleet%20Street%20Script.html,https://imsdb.com/scripts/Sweeney-Todd:-The-Demon-Barber-of-Fleet-Street.html
"Sweet Hereafter, The","Russel Banks,Atom Egoyan",Undated,Draft,https://imsdb.com/Movie%20Scripts/Sweet%20Hereafter%2C%20The%20Script.html,"https://imsdb.com/scripts/Sweet-Hereafter,-The.html"
Sweet Smell of Success,"Ernest Lehman,Clifford Odets",Undated,Draft,https://imsdb.com/Movie%20Scripts/Sweet%20Smell%20of%20Success%20Script.html,https://imsdb.com/scripts/Sweet-Smell-of-Success.html
Swingers,Jon Favreau,1994-12,Draft,https://imsdb.com/Movie%20Scripts/Swingers%20Script.html,https://imsdb.com/scripts/Swingers.html
Swordfish,Skip Woods,2001-01,Draft,https://imsdb.com/Movie%20Scripts/Swordfish%20Script.html,https://imsdb.com/scripts/Swordfish.html
"Synecdoche, New York",Charlie Kaufman,2007-07,Draft,https://imsdb.com/Movie%20Scripts/Synecdoche%2C%20New%20York%20Script.html,"https://imsdb.com/scripts/Synecdoche,-New-York.html"
Syriana,"Stephen Gaghan,Robert Baer",Undated,Draft,https://imsdb.com/Movie%20Scripts/Syriana%20Script.html,https://imsdb.com/scripts/Syriana.html
Take Shelter,Jeff Nichols,2011-05,Draft,https://imsdb.com/Movie%20Scripts/Take%20Shelter%20Script.html,https://imsdb.com/scripts/Take-Shelter.html
Taking Lives,"Michael Pye,Jon Bokenkamp",2003-02,Early draft,https://imsdb.com/Movie%20Scripts/Taking%20Lives%20Script.html,https://imsdb.com/scripts/Taking-Lives.html
